eduid,id,official_name,official_short,official_address,official_region,official_years,our_name,our_short,our_years
100018951,710274882,Elokované pracovisko ako súčasť Základnej školy Jánosa Erdélyiho s vyučovacím jazykom maďarským - Erdélyi János Alapiskola,EP - ZŠ s VJM,"Komenského, Veľké Kapušany",Košický,"zs:10,ss:9,zs:9,ss:10",,,
100018835,710274939,Základná škola,Základná škola,Hatalov,Košický,"zs:10,ss:9,zs:9,ss:10",,,
100018832,710274955,Špeciálna základná škola - Špeciális Alapiskola ako organizačná zložka Spojenej školy,Spoj.škola - ŠZŠ,"F. Rákócziho 28, Kráľovský Chlmec",Košický,"ss:9,zs:10,zs:9,ss:10",,,
100018780,710274963,Elokované pracovisko ako súčasť Spojenej školy internátnej - Odborné učilište internátne,EP - SŠi - OUi,"Floriánska 18, Košice-Staré Mesto",Košický,ss:3,,,
100018785,710275030,Špeciálna základná škola ako organizačná zložka Spojenej školy,Špec. ZŠ ako o.z. Spoj. školy,"M.R. Štefánika, Hlohovec",Trnavský,"ss:9,zs:10,zs:9,ss:10",,,
100018799,710275196,Súkromná stredná odborná škola hutnícka Železiarne Podbrezová ako organizačná zložka Súkromnej spojenej školy Železiarne Podbrezová,Súkr.SŠ ŽP- SOŠ hutn.,"Družby 64, Podbrezová",Banskobystrický,"ss:1,ss:9,ss:4,ss:3,ss:2",,,
100018798,710275200,Súkromné gymnázium Železiarne Podbrezová ako organizačná zložka Súkromnej spojenej školy Železiarne Podbrezová,Súkr. SŠ ŽP - G,"Družby 64, Podbrezová",Banskobystrický,"gym:8,gym:4",,,
100018817,710275250,Gymnázium ako organizačná zložka Spojenej školy,Spojená škola - Gymnázium,"Dukelská 30, Giraltovce",Prešovský,"gym:8,gym:4",,,
100018814,710275269,Základná škola ako organizačná zložka Spojenej školy,Spojená škola - ZŠ,"Budovateľská 4, Giraltovce",Prešovský,"zs:10,ss:9,zs:9,ss:10",,,
100018824,710275277,Elokované pracovisko ako súčasť Spojenej školy,EP - Spojená škola (ŠZŠ),"Sládkovičova 15, Hranovnica",Prešovský,"ss:9,zs:10,zs:9,ss:10",,,
100018822,710275293,Špeciálna základná škola ako organizačná zložka Spojenej školy,Spojená škola - ŠZŠ,"Slnečná 421, Spišský Štiavnik",Prešovský,"ss:9,zs:10,zs:9,ss:10",,,
100018829,710275307,Elokované pracovisko ako súčasť Spojenej školy,EP - Spojená škola (ŠZŠ),"Toporcerova 8, Kežmarok",Prešovský,"ss:9,zs:10,zs:9,ss:10",,,
100018826,710275331,Základná škola pri zdravotníckom zariadení ako organizačná zložka Spojenej školy,Spojená škola - ZŠ pri ZZ,"Huncovská 42, Kežmarok",Prešovský,"ss:9,ss:10,zs:10,zs:9",,,
100018825,710275340,Špeciálna základná škola ako organizačná zložka Spojenej školy,Spojená škola - ŠZŠ,"Kostolné námestie 28, Kežmarok",Prešovský,"ss:9,zs:10,zs:9,ss:10",,,
100018873,710275617,Elokované pracovisko ako súčasť Spojenej školy,EP pri SŠ-ŠZŠ,"Hradná ul., Liptovský Hrádok",Žilinský,"ss:9,zs:10,zs:9,ss:10",,,
100018852,710275650,Základná škola ako organizačná zložka Spojenej školy Juraja Turza,Základná škola pri SŠ,"Stred, Turzovka",Žilinský,"zs:10,ss:9,zs:9,ss:10",,,
100019002,710276125,Základná škola s materskou školou ako organizačná zložka Spojenej školy,ZŠ s MŠ pri Spojenej škole,"Školská 2, Turčianske Teplice",Žilinský,"zs:10,ss:9,zs:9,ss:10",,,
100019001,710276133,Elokované pracovisko ako súčasť Spojenej školy,EP pri SŠ-ZŠ,"Horné Rakovce 29, Turčianske Teplice",Žilinský,"zs:10,ss:9,zs:9,ss:10",,,
100018892,710276168,Základná škola pre žiakov s autizmom ako organizačná zložka Spojenej školy internátnej,ZŠ pre žiakov s autizmom pri SŠi,"Mičurova 1, Bytča",Žilinský,"ss:9,zs:10,zs:9,ss:10",,,
100018947,710276249,Gymnázium bl. biskupa Gojdiča ako organizačná zložka Spojenej školy bl. biskupa Gojdiča,Gym. bl. biskupa Gojdiča - Spoj. škola,"Bernolákova 21, Prešov",Prešovský,"gym:8,gym:5,gym:4",,,
100018946,710276257,Cirkevná základná škola s materskou školou bl. biskupa Gojdiča ako organizačná zložka Spojenej školy bl. biskupa Gojdiča,Cirk. ZŠ s MŠ bl. biskupa Gojdiča - Spoj. škola,"Bernolákova 21, Prešov",Prešovský,"zs:10,ss:9,zs:9,ss:10",,,
100018960,710276281,Súkromná základná škola Quality Schools International ako organizačná zložka Súkromnej spojenej školy Quality Schools International,Súkr. ZŠ ako o.z. Súkr. SŠ,"Záhradnícka 2, Šamorín",Trnavský,"zs:10,ss:9,zs:9,ss:10",,,
100018901,710276290,Súkromné gymnázium Quality Schools International ako organizačná zložka Súkromnej spojenej školy Quality Schools International,Súkr. gym. ako o.z. Súkr. SŠ,"Záhradnícka 2, Šamorín",Trnavský,"gym:8,gym:4",,,
100018899,710276303,Elokované pracovisko ako súčasť Základnej školy Jána Kupeckého,EP - ZŠ,"Komenského 27, Pezinok",Bratislavský,"zs:10,ss:9,zs:9,ss:10",,,
100018911,710276419,Základná škola ako organizačná zložka Spojenej školy,SŠ-Základná škola,"Ostredková 10, Bratislava-Ružinov",Bratislavský,"zs:10,ss:9,zs:9,ss:10",,,
100018910,710276427,Stredná športová škola ako organizačná zložka Spojenej školy,SŠ-Stredná športová škola,"Ostredková 10, Bratislava-Ružinov",Bratislavský,"gym:8,ss:4,gym:4",,,
100018922,710276460,Elokované pracovisko ako súčasť Základnej školy s materskou školou,EP - ZŠ s MŠ,"Pradiarenská 1, Kežmarok",Prešovský,"zs:10,ss:9,zs:9,ss:10",,,
100018992,710276508,Súkromná základná škola Centra pre rodinu,Súkr. ZŠ Centra pre rodinu,"Hviezdoslavova 2, Poprad",Prešovský,"zs:10,ss:9,zs:9",,,
100018932,710276613,Súkromné Gymnázium francúzsko-slovenské ako organizačná zložka Súkromnej spojenej školy francúzsko-slovenskej,SSŠ-Gymnázium,"M. C. Sklodowskej 1, Bratislava-Petržalka",Bratislavský,"gym:5,gym:4",,,
100018931,710276621,Súkromná základná škola s materskou školou francúzsko-slovenská ako organizačná zložka  Súkromnej spojenej školy francúzsko-slovenskej,SSŠ- Základná škola s MŠ,"M. C. Sklodowskej 1, Bratislava-Petržalka",Bratislavský,"ss:9,zs:9",,,
100018927,710276656,Základná škola ako organizačná zložka Spojenej školy,SŠ-Základná škola,"Pankúchova 6, Bratislava-Petržalka",Bratislavský,"zs:10,ss:9,zs:9,ss:10",,,
100018926,710276664,Gymnázium ako organizačná zložka Spojenej školy,SŠ-Gymnázium,"Pankúchova 6, Bratislava-Petržalka",Bratislavský,"gym:8,gym:5,gym:4",,,
100018975,710276761,Súkromná základná škola pre žiakov s autizmom ako organizačná zložka Súkromnej spojenej školy,Súkr.spojená škola - Súkr.ZŠ autiz.,Klokočov,Košický,"ss:9,zs:10,zs:9,ss:10",,,
100018956,710276893,Elokované pracovisko ako súčasť Základnej školy s materskou školou,EP ako súč. ZŠ s MŠ,Boleráz,Trnavský,"zs:10,ss:9,zs:9,ss:10",,,
100018965,710277075,Stredná športová škola Jozefa Herdu ako organizačná zložka Spojenej školy,Stredná šport. škola ako o.z. SŠ,"Jána Bottu, Trnava",Trnavský,"gym:8,gym:4",,,
100018966,710277083,Gymnázium ako organizačná zložka Spojenej školy,Gymn. ako o.z. SŠ,"Jána Bottu, Trnava",Trnavský,"gym:8,gym:4",,,
100018936,710277156,Súkromná základná škola,Súkromná základná škola,"Vážska 34, Bratislava-Vrakuňa",Bratislavský,"zs:10,ss:9,zs:9,ss:10",,,
100019144,710277237,Elokované pracovisko ako súčasť Súkromnej základnej školy pre žiakov s autizmom,EP - Súkr.ZŠ ž. s aut.,"Komenského 12, Banská Bystrica",Banskobystrický,"ss:9,zs:10,zs:9,ss:10",,,
100019067,710277466,Špeciálna základná škola pre žiakov s telesným postihnutím internátna ako organizačná zložka Spojenej školy internátnej,ŠZŠžstpi - SŠI,"Komenského 5, Humenné",Prešovský,"ss:9,zs:10,zs:9,ss:10",,,
100019038,710277504,Elokované pracovisko ako súčasť Základnej školy,EP - ZŠ,"Košariská 192/42, Dunajská Lužná",Bratislavský,"zs:10,ss:9,zs:9,ss:10",,,
100019124,710277687,Stredná odborná škola informatiky a služieb s vyučovacím jazykom maďarským - Informatikai és Szolgáltatóipari Szakközépiskola ako organizačná zložka Spojenej školy,SOŠ inform. a služieb s VJM ako o.z. Spoj. školy,"Gyulu Szabóa, Dunajská Streda",Trnavský,"ss:1,ss:9,ss:4,ss:3,ss:2",,,
100019118,710277717,Stredná odborná škola regionálneho rozvoja ako organizačná zložka Spojenej školy,SOŠ reg. rozvoja ako o.z. Spoj. školy,Rakovice,Trnavský,"zs:9,ss:3,ss:1,ss:9,zs:10,ss:4,ss:2,ss:10",,,
100019119,710277725,Stredná odborná škola záhradnícka ako organizačná zložka Spojenej školy,SOŠ záhradnícka ako o.z. Spoj. školy,Rakovice,Trnavský,"ss:9,ss:4",,,
100019128,710277750,Stredná odborná škola dopravy a služieb ako organizačná zložka Spojenej školy,SOŠ dopr. a služ. ako o.z. Spoj. školy,"Námestie sv. Martina, Holíč",Trnavský,"ss:1,ss:9,ss:4,ss:3,ss:2,ss:5",,,
100019129,710277768,Stredná odborná škola technická Jozefa Čabelku ako organizačná zložka Spojenej školy,SOŠ techn. ako o.z. Spoj. školy,"Námestie sv. Martina, Holíč",Trnavský,"ss:9,ss:4",,,
100019138,710277776,Stredná odborná škola rozvoja vidieka s vyučovacím jazykom maďarským - Vidékfejlesztési Szakközépiskola ako organizačná zložka Spojenej školy,SOŠ rozv. vidieka s VJM ako o.z. Spoj. školy,"Námestie sv. Štefana 3, Dunajská Streda",Trnavský,"ss:9,ss:5,ss:4",,,
100019106,710277865,Elokované pracovisko ako súčasť Základnej školy,EP - ZŠ,"Kukorelliho 552, Hanušovce nad Topľou",Prešovský,"zs:10,ss:9,zs:9,ss:10",,,
100019123,710278187,Stredná odborná škola stavebná s vyučovacím jazykom maďarským - Építészeti Szakközépiskola ako organizačná zložka Spojenej školy,SOŠ stav. s VJM ako o.z. Spoj. školy,"Gyula Szabóa, Dunajská Streda",Trnavský,"ss:1,ss:9,ss:4,ss:3,ss:2",,,
100019139,710278195,Stredná športová škola s vyučovacím jazykom maďarským - Középfokú Sportiskola ako organizačná zložka Spojenej školy,Stred. šport. škola s VJM ako o.z. Spoj. školy,"Námestie sv. Štefana 3, Dunajská Streda",Trnavský,"gym:4,ss:4,gym:8",,,
100019163,710278322,Základná škola pre žiakov s autizmom ako organizačná zložka Spojenej školy,ZŠ pre žiakov s autizmom ako o.z. Spoj. školy,"Lomonosovova, Trnava",Trnavský,"ss:9,zs:10,zs:9,ss:10",,,
100019226,710279124,"Elokované pracovisko ako súčasť Základnej školy, Marhaň 115",EP - ZŠ,Marhaň,Prešovský,"zs:10,ss:9,zs:9,ss:10",,,
100019227,710279132,Elokované pracovisko ako súčasť Strednej odbornej školy služieb Majstra Pavla,EP - SOŠ služieb Majstra Pavla,"Námestie Štefana Kluberta 7, Levoča",Prešovský,"ss:9,ss:2",,,
100019228,710279140,Základná škola pre žiakov s autizmom ako organizačá zložka Spojenej školy,Spojená škola - ZŠ autisti,"Budovateľská 1908, Vranov nad Topľou",Prešovský,"ss:9,zs:10,zs:9,ss:10",,,
100019232,710279183,Elokované pracovisko ako súčasť Strednej odbornej školy elektrotechnickej,EP - SOŠ elektrotechnickej,"Hlavná 6, Stropkov",Prešovský,"ss:1,ss:9,ss:4,ss:3,ss:2",,,
100019235,710279205,Elokované pracovisko ako súčasť Strednej odbornej školy technickej,EP - SOŠ technickej,"Župná cesta 10, Turňa nad Bodvou",Košický,ss:2,,,
100019236,710279213,Súkromná základná škola Splash International,Súkromná ZŠ Splash International,"Starozagorská 8, Košice-Sídlisko KVP",Košický,"zs:10,ss:9,zs:9,ss:10",,,
100019269,710279469,Elokované pracovisko ako súčasť Spojenej školy internátnej,EP ako súčasť Spoj. školy internátnej,"Kapitulská 12, Šahy",Nitriansky,ss:3,,,
100019297,710279698,Základná škola pre žiakov s autizmom ako organizačná zložka Spojenej školy,ZŠ pri SŠ-autisti,"Palárikova, Čadca",Žilinský,"zs:10,ss:9,zs:9,ss:10",,,
100019343,710280122,Elokované pracovisko ako súčasť Strednej odbornej školy technickej,EP - SOŠ technická,"Teplická 213, Štítnik",Košický,"ss:9,ss:2",,,
100019346,710280157,Elokované pracovisko ako súčasť Spojenej školy - Špeciálna základná škola,EP - Spoj. škola - ŠZŠ,"Michalská 77, Markušovce",Košický,"zs:10,ss:9,zs:9,ss:10",,,
100019354,710280238,Elokované pracovisko ako súčasť Strednej odbornej školy techniky a služieb,EP - SOŠ techniky a služieb,Bystrany,Košický,"ss:9,ss:2",,,
100019368,710280351,Elokované pracovisko ako súčasť Základnej školy s materskou školou,EP - ZŠ s MŠ (ZŠ),"SNP 45, Krompachy",Košický,"ss:9,zs:9",,,
100019397,710280610,Elokované pracovisko ako súčasť Strednej odbornej školy lesníckej,EP - SOŠ lesníckej,Bijacovce,Prešovský,"ss:9,ss:2,ss:4",,,
100019402,710280661,Súkromná základná škola Fantastická,Súkr. ZŠ Fantastická,"Žitavská 1, Bratislava-Vrakuňa",Bratislavský,"ss:9,zs:9",,,
100019424,710280823,Základná škola s materskou školou,ZŠ s MŠ,Prievaly,Trnavský,"ss:9,zs:9",,,
100019430,710280874,Stredná odborná škola polytechnická Andyho Warhola ako organizačná zložka Spojenej školy,Spojená škola - SOŠ,"Duchnovičova 506, Medzilaborce",Prešovský,"ss:1,ss:9,ss:4,ss:3,ss:2",,,
100019432,710280882,Obchodná akadémia ako organizačná zložka Spojenej školy,Spojená škola - OA,"Masarykova 24, Prešov",Prešovský,"ss:9,ss:4",,,
100019433,710280890,Stredná odborná škola podnikania ako organizačná zložka Spojenej školy,Spojená škola - SOŠ,"Masarykova 24, Prešov",Prešovský,"ss:9,ss:2,ss:4",,,
100019439,710280947,Základná škola Reformovanej kresťanskej cirkvi s vyučovacím jazykom maďarským - Református Alapiskola ako organizačná zložka Spojenej školy Reformovanej kresťanskej cirkvi,SŠ RKC - ZŠ RKC s VJM,"Daxnerova 42, Rimavská Sobota",Banskobystrický,"ss:9,zs:9",,,
100019440,710280955,Gymnázium Mihálya Tompu Reformovanej kresťanskej cirkvi s vyučovacím jazykom maďarským - Tompa Mihály Református Gimnázium ako organizačná zložka Spojenej školy Reformovanej kresťanskej cirkvi,SŠ RKC - Gym. MT s VJM,"Daxnerova 42, Rimavská Sobota",Banskobystrický,"gym:8,gym:4",,,
100019446,710281030,Súkromná základná škola pre žiakov s vývinovými poruchami učenia ako organizačná zložka Súkromnej spojenej školy,Súkr. ZŠ VPU pri SŠ,"Bagarova, Martin",Žilinský,"ss:9,zs:10,zs:9,ss:10",,,
100019447,710281048,Súkromná špeciálna základná škola ako organizačná zložka Súkromnej spojenej školy,Súkr. ŠZŠ pri SŠ,"Bagarova, Martin",Žilinský,"ss:9,zs:10,zs:9,ss:10",,,
100019475,710281315,Základná škola pre žiakov s autizmom ako organizačná zložka Spojenej školy internátnej,SŠ int. - ZŠ autizmus,"Breziny 256, Prakovce",Košický,"zs:10,ss:9,zs:9,ss:10",,,
100019479,710281366,Elokované pracovisko ako súčasť Základnej školy s materskou školou,EP - ZŠ,"Tomášikova 4, Bratislava-Ružinov",Bratislavský,"ss:9,zs:9",,,
100019496,710281528,Základná škola s materskou školou pri zdravotníckom zariadení ako organizačná zložka Spojenej školy internátnej,ZŠ s MŠ pri z.z. - Spoj. šk.,"Špitálska 6, Nitra",Nitriansky,"ss:9,zs:10,zs:9,ss:10",,,
100019509,710281676,Základná škola pre žiakov s poruchami aktivity a pozornosti,SŠ - ZŠ pre ž. s por. aktivity,"J. Valašťana Dolinského 1, Bratislava-Dúbravka",Bratislavský,"zs:10,ss:9,zs:9,ss:10",,,
100019513,710281714,Elokované pracovisko ako súčasť Základnej školy s materskou školou pre deti a žiakov s narušenou komunikačnou schopnosťou internátnej,EP ako súčasť ZŠ s MŠ pre DaŽ s NKS,"Školská 29, Bánovce nad Bebravou",Trenčiansky,"zs:10,ss:9,zs:9,ss:3,ss:4,ss:10",,,
100019538,710281960,Cirkevná základná škola sv. Martina ako organizačná zložka Cirkevnej spojenej školy sv. Martina,Cirk. ZŠ ako o.z. Cirk. SŠ,"Školská 4, Hviezdoslavov",Trnavský,"zs:10,ss:9,zs:9,ss:10",,,
100019562,710282206,"Elokované pracovisko, ako súčasť Súkromnej základnej školy FELIX",EP - SZŠ FELIX,"Karloveská 356/64, Bratislava-Karlova Ves",Bratislavský,"ss:9,zs:9",,,
100019598,710282516,Základná škola pre žiakov s autizmom,ZŠ pre žiakov s autizmom,"Továrenská 1, Myjava",Trenčiansky,"zs:10,ss:9,zs:9,ss:10",,,
100019636,710282869,Súkromná základná škola,Súkr. ZŠ,"Panenská 4, Bratislava-Staré Mesto",Bratislavský,"ss:9,zs:9",,,
100019637,710282877,Základná škola pre žiakov s narušenou komunikačnou schopnosťou ako organizačná zložka Spojenej školy,Spojená škola - ZŠ pre žiakov s NKS,"Bernolákova 9, Nová Baňa",Banskobystrický,"zs:10,ss:9,zs:9,ss:10",,,
100019638,710282885,Súkromná základná škola,Súkr. ZŠ,"Kostolná 3, Modra",Bratislavský,"ss:9,zs:9",,,
100019641,710282915,"Odborné učilište, ako organizačná zložka Spojenej školy internátnej",Odbor. učil.,"Dúbravská cesta 1, Bratislava-Karlova Ves",Bratislavský,"ss:3,zs",,,
100019642,710282923,"Odborné učilište, ako organizačná zložka Spojenej školy internátnej",Odbor. učil.,"Švabinského 7, Bratislava-Petržalka",Bratislavský,ss:3,,,
100019667,710283164,"Základná škola pre žiakov s autizmom, ako organizačná zložka Spojenej školy internátnej",Spoj.škola i.- ZŠ pre žiakov s aut.,"M. R. Štefánika 5, Trebišov",Košický,"zs:10,ss:9,zs:9,ss:10",,,
100019673,710283210,Základná škola ako organizačná zložka Spojenej školy,Spojená škola - ZŠ,"Školská 35, Nemecká",Banskobystrický,"ss:9,zs:9",,,
100019686,710283326,Elokované pracovisko ako súčasť Súkromnej spojenej školy,EP pri Súkr. SŠ,"Čachovský rad, Vrútky",Žilinský,"zs:10,ss:9,zs:9,ss:10",,,
100019713,710283571,Elokované pracovisko ako súčasť Súkromnej spojenej školy EDURAM - Súkromná SOŠ,EP - Súkr.spoj.škola EDURAM - Súkr. SOŠ,"6, Vítkovce",Košický,ss:2,,,
100019715,710283598,Elokované pracovisko ako súčasť Základnej školy,EP - ZŠ,Chminianske Jakubovany,Prešovský,"ss:9,zs:9",,,
100019721,710283652,"Elokované pracovisko, ako súčasť Súkromnej spojenej školy EDURAM - Súkr. SOŠ",EP - Súkr. spoj. škola EDURAM - Súkr. SOŠ,"240, Richnava",Košický,ss:2,,,
100019722,710283660,Elokované pracovisko ako súčasť Súkromnej spojenej školy EDURAM - Súkr. OU,EP - Súkr. spoj. škola EDURAM - Súrk. OU,"240, Richnava",Košický,ss:3,,,
100019735,710283776,Súkromná základná škola,Súkr. ZŠ,"Rozálka 9A, Pezinok",Bratislavský,"ss:9,zs:9",,,
100019742,710283830,Elokované pracovisko ako súčasť Zákkladnej školy,EP - ZŠ,Chminianske Jakubovany,Prešovský,"zs:10,ss:9,zs:9",,,
100019749,710283890,"Elokované pracovisko, ako súčasť Základnej školy s materskou školou",Elok. prac. ZŠ s MŠ,"Tichá 37A, Slovenský Grob",Bratislavský,"ss:9,zs:9",,,
100019751,710283911,"Elokované pracovisko, ako súčasť Súkromnej základnej školy Edulienka",Elok. prac. SZŠ,"Palisády 51, Bratislava-Staré Mesto",Bratislavský,"ss:9,zs:9",,,
100019758,710283970,Súkromná základná škola,Súkr. ZŠ,"Družstevná 16, Limbach",Bratislavský,"ss:9,zs:9",,,
