eduid,id,name,short,address,years
100012589,037876015,Základná škola,Základná škola,"Tatranská Lomnica 14123, Vysoké Tatry","zs:9,zs:10"
100012555,037876023,Základná škola s materskou školou,Základná škola s MŠ,Švábovce,"zs:9,zs:10"
100012517,037876031,Základná škola s materskou školou,Základná škola s MŠ,"Michalská 8, Spišské Bystré","zs:9,zs:10"
100012545,037876040,Základná škola,Základná škola,"Školská 3, Štrba","zs:9,zs:10"
100012378,037876058,Základná škola,Základná škola,"Sládkovičova 15, Hranovnica","zs:9,zs:10"
100012509,037876066,Základná škola s materskou školou,Základná škola s MŠ,"Školská 311, Spišská Teplica","zs:9,zs:10"
100013410,037876074,Základná škola s materskou školou,Základná škola s MŠ,Čirč,"zs:9,zs:10"
100013426,037876082,Základná škola s materskou školou,Základná škola s MŠ,Chmeľnica,"zs:9,zs:10"
100013435,037876091,Základná škola s materskou školou,Základná škola s MŠ,Jarabina,"zs:9,zs:10"
100013447,037876104,Základná škola s materskou školou,Základná škola s MŠ,Kyjov,"zs:9,zs:10"
100013466,037876121,Základná škola s materskou školou,Základná škola s MŠ,Malý Lipník,"zs:9,zs:10"
100013451,037876139,Základná škola s materskou školou,Základná škola s MŠ,Lesnica,"zs:9,zs:10"
100013473,037876147,Základná škola s materskou školou,Základná škola s MŠ,Nižné Ružbachy,"zs:9,zs:10"
100013481,037876155,Základná škola s materskou školou,Základná škola s MŠ,Orlov,"zs:9,zs:10"
100013444,037876198,Základná škola s materskou školou,Základná škola s MŠ,Kolačkov,"zs:9,zs:10"
100013212,037876368,Základná škola s materskou školou,Základná škola s MŠ,Nižný Slavkov,"zs:9,zs:10"
100013206,037876376,Základná škola,Základná škola,Ľutina,"zs:9,zs:10"
100012562,037876431,Základná škola s materskou školou,Základná škola s MŠ,"Školská 240, Veľký Slavkov","zs:9,zs:10"
100012566,037876457,Základná škola s materskou školou,Základná škola s MŠ,"Školská 22, Vikartovce","zs:9,zs:10"
100012602,037876465,Základná škola s materskou školou,Základná škola s MŠ,Ždiar,"zs:9,zs:10"
100012396,037876473,Základná škola s materskou školou,Základná škola s MŠ,"7, Lučivná","zs:9,zs:10"
100012569,037876481,Základná škola s materskou školou,Základná škola s MŠ,Vydrník,"zs:9,zs:10"
100012392,037876490,Základná škola s materskou školou Štefana Náhalku,Základná škola s MŠ,"Ul.Štefana Náhalku 10, Liptovská Teplička","zs:9,zs:10"
100011924,037876562,Základná škola s materskou školou,Základná škola s MŠ,Papín,"zs:9,zs:10"
100013039,037876651,Základná škola s materskou školou,Základná škola s MŠ,"Záhradnická 19, Svinia","zs:9,zs:10"
100013065,037876678,Základná škola s materskou školou,Základná škola s MŠ,Tuhrina,"zs:9,zs:10"
100013080,037876686,Základná škola,Základná škola,"Školská 29, Veľký Šariš","zs:9,zs:10"
100012612,037876694,Základná škola s materskou školou,Základná škola s MŠ,Bajerov,"zs:9,zs:10"
100012352,037876708,Základná škola s materskou školou Michala Sopiru,Základná škola s MŠ,Radvaň nad Laborcom,"zs:9,zs:10"
100011835,037876732,Základná škola,Základná škola,"SNP 1, Humenné","zs:9,zs:10"
100011792,037876741,Základná škola,Základná škola,"Kudlovská 11, Humenné","zs:9,zs:10"
100012623,037876775,Základná škola s materskou školou,Základná škola s MŠ,Bzenov,"zs:9,zs:10"
100012686,037876791,Základná škola s materskou školou,Základná škola s MŠ,"Školská 28, Chminianska Nová Ves","zs:9,zs:10"
100013047,037876805,Základná škola s materskou školou,Základná škola s MŠ,Šarišské Bohdanovce,"zs:9,zs:10"
100013177,037876813,Základná škola,Základná škola,"Hviezdoslavova 1, Lipany","zs:9,zs:10"
100012638,037876848,Základná škola,Základná škola,"Nám. kpt. Nálepku 12, Drienov","zs:9,zs:10"
100013273,037876856,Základná škola s materskou školou,Základná škola s MŠ,Šarišské Dravce,"zs:9,zs:10"
100013117,037876864,Základná škola s materskou školou,Základná škola s MŠ,Brezovica,"zs:9,zs:10"
100013066,037876872,Základná škola s materskou školou,Základná škola s MŠ,Tulčík,"zs:9,zs:10"
100013031,037876881,Základná škola s materskou školou,Základná škola s MŠ,Sedlice,"zs:9,zs:10"
100012431,037876911,Základná škola s materskou školou,Základná škola s MŠ,"Komenského ulica 15, Poprad","zs:9,zs:10"
100012145,037876929,Základná škola s materskou školou,Základná škola s MŠ,Vlkovce,"zs:9,zs:10"
100011880,037876970,Základná škola s materskou školou,Základná škola s MŠ,Košarovce,"zs:9,zs:10"
100012716,037876988,Základná škola s materskou školou,Základná škola s MŠ,Lemešany,"zs:9,zs:10"
100013172,037876996,Základná škola s materskou školou,Základná škola s MŠ,Krivany,"zs:9,zs:10"
100013060,037877003,Základná škola s materskou školou,Základná škola s MŠ,"Hlavná 68, Terňa","zs:9,zs:10"
100014495,037877011,Základná škola s materskou školou,ZŠ s MŠ,"Grófske nádvorie 2, Fintice","zs:9,zs:10"
100012633,037877054,Základná škola,Základná škola,Červenica,"zs:9,zs:10"
100013055,037877062,Základná škola,Základná škola,Široké,"zs:9,zs:10"
100011646,037877071,Základná škola s materskou školou,Základná škola s MŠ,Nižná Polianka,"zs:9,zs:10"
100012672,037877089,Základná škola s materskou školou,Základná škola s MŠ,Hrabkov,"zs:9,zs:10"
100012732,037877097,Základná škola s materskou školou,Základná škola s MŠ,Lipovce,"zs:9,zs:10"
100012676,037877135,Základná škola,Základná škola,Chmeľov,"zs:9,zs:10"
100012865,037877160,Základná škola,Základná škola,"Lesnícka 1, Prešov","zs:9,zs:10"
100012776,037877186,Základná škola,Základná škola,"Bajkalská 29, Prešov","zs:9,zs:10"
100012933,037877194,Základná škola,Základná škola,"Prostějovská 38, Prešov","zs:9,zs:10"
100012989,037877208,Základná škola,Základná škola,"Važecká 11, Prešov","zs:9,zs:10"
100012899,037877216,Základná škola,Základná škola,"Mirka Nešpora 2, Prešov","zs:9,zs:10"
100012941,037877224,Základná škola,Základná škola,"Sibírska 42, Prešov","zs:9,zs:10"
100012908,037877305,Súkromná základná škola DSA,Súkr. základná škola,"Mukačevská 1, Prešov","zs:9,zs:10"
100011558,037877461,Základná škola s materskou školou,Základná škola s MŠ,Hertník,"zs:9,zs:10"
100012668,037877496,Základná škola s materskou školou,Základná škola s MŠ,Hermanovce,"zs:9,zs:10"
100013232,037878191,Cirkevná základná škola sv. Demetra,Cirkevná základná škola,"Ulica Štefana Onderča 1, Ražňany","zs:9,zs:10"
100013366,037878247,Stredná odborná škola,Stredná odborná škola,"Sládkovičova 120, Snina","ss:4,zs:9,ss:3,ss:1,ss:2"
100012358,037879731,Základná škola,Základná škola,"Komenského 333, Batizovce","zs:9,zs:10"
100012009,037880012,Stredná odborná škola,Stredná odborná škola,"Garbiarska 1, Kežmarok","ss:4,zs:9,ss:3,ss:1,ss:2"
100012855,037880080,Stredná odborná škola služieb,Stredná odborná škola služieb,"Košická 20, Prešov","ss:4,zs:9,ss:3,ss:1,ss:2"
100012741,037882040,Základná škola s materskou školou,Základná škola s MŠ,Ľubovec,"zs:9,zs:10"
100011682,037883658,Základná škola s materskou školou,Základná škola s MŠ,Smilno,"zs:9,zs:10"
100013530,037883755,Základná škola,Základná škola,"Podsadek 140, Stará Ľubovňa","zs:9,zs:10"
100010109,037888404,Základná škola s materskou školou Józsefa Kármána,Základná škola s MŠ,"Ulica J. Kármána 5, Lučenec","zs:9,zs:10"
100010891,037888412,Základná škola,Základná škola,"Hrnčiarska 1, Zvolen","zs:9,zs:10"
100010935,037888421,Základná škola,Základná škola,"M. Rázusa 3, Zvolen","zs:9,zs:10"
100010334,037888439,Základná škola,Základná škola,"Sídlisko 165, Sirk","zs:9,zs:10"
100009991,037888480,Základná škola,Základná škola,"Lúčna 8, Divín","zs:9,zs:10"
100010804,037888498,Základná škola s materskou školou,Základná škola s MŠ,"Ulica J. A. Komenského 81, Želovce","zs:9,zs:10"
100010293,037888510,Základná škola,Základná škola,Ratková,"zs:9,zs:10"
100010954,037888528,Súkromná základná škola,Súkr. základná škola,"Petra Jilemnického 1, Zvolen","zs:9,zs:10"
100009956,037888536,Základná škola s materskou školou Antona Matulu,Základná škola s MŠ A.M,Sebechleby,"zs:9,zs:10"
100010981,037888544,Základná škola s materskou školou,Základná škola s MŠ,Brehy,"zs:9,zs:10"
100010999,037888552,Základná škola s materskou školou,Základná škola s MŠ,Malá Lehota,"zs:9,zs:10"
100011038,037888561,Základná škola s materskou školou,Základná škola s MŠ,Veľká Lehota,"zs:9,zs:10"
100010437,037888587,Základná škola,Základná škola s VJM,Hodejov,"zs:9,zs:10"
100010903,037888595,Základná škola,Základná škola,"J. Alexyho 1, Zvolen","zs:9,zs:10"
100010515,037888609,Základná škola s materskou školou Juraja Palkoviča,Základná škola s MŠ,"Fľaková 8, Rimavská Baňa","zs:9,zs:10"
100010464,037888625,Základná škola Viktora Szombathyho,Základná škola s VJM,"Námestie Slobody 141, Jesenské","zs:9,zs:10"
100010817,037888641,Základná škola Adely Ostrolúckej,Základná škola A.O.,"Školská 28, Budča","zs:9,zs:10"
100010421,037888650,Základná škola,Základná škola,"Klokočova 15, Hnúšťa","zs:9,zs:10"
100010460,037888684,Základná škola Janka Jesenského,Základná škola J.J.,"Mieru 154, Jesenské","zs:9,zs:10"
100011033,037888692,Základná škola s materskou školou,Základná škola s MŠ,Tekovská Breznica,"zs:9,zs:10"
100010265,037888714,Základná škola s materskou školou,Základná škola s MŠ,"Železničná 245, Jelšava","zs:9,zs:10"
100009900,037888722,Základná škola s materskou školou,Základná škola s MŠ,Cerovo,"zs:9,zs:10"
100010766,037888765,Základná škola,Základná škola,"Poľná 1, Veľký Krtíš","zs:9,zs:10"
100010861,037888790,Základná škola Andreja Sládkoviča,Základná škola A.S.,"Pionierska 9, Sliač","zs:9,zs:10"
100010611,037888820,Základná škola s materskou školou Pavla Emanuela Dobšinského,Základná škola s MŠ,Teplý Vrch,"zs:9,zs:10"
100010441,037888862,Základná škola s materskou školou,Základná škola s MŠ,"Hlavná 144, Hostice","zs:9,zs:10"
100010283,037888871,Základná škola s materskou školou,Základná škola s MŠ,Muráň,"zs:9,zs:10"
100010249,037888994,Základná škola,Základná škola s VJM,Gemer,"zs:9,zs:10"
100010710,037889371,Základná škola s materskou školou,Základná škola s MŠ,"Školská 50, Nenince","zs:9,zs:10"
100009575,037889524,Základná škola,Základná škola,Staré Hory,"zs:9,zs:10"
100010829,037889826,Základná škola s materskou školou,Základná škola s MŠ,"Trávniky 13, Kováčová","zs:9,zs:10"
100010770,037890051,Stredná odborná škola,Stredná odborná škola,"Poľná 10, Veľký Krtíš","ss:4,zs:9,ss:3,ss:1,ss:2"
100010005,037890069,Stredná odborná škola,Stredná odborná škola,"J.Kalinčiaka 8, Fiľakovo","ss:4,zs:9,ss:3,ss:1,ss:2"
100011209,037890085,Stredná odborná škola obchodu a služieb,SOŠ obchodu a služieb,"Jilemnického 1282, Žiar nad Hronom","ss:4,zs:9,ss:3,ss:1,ss:2,ss:5"
100010913,037890115,Stredná odborná škola hotelových služieb a obchodu,Stredná odborná škola,"Jabloňová 1351, Zvolen","ss:4,zs:9,ss:3,ss:1,ss:2,ss:5"
100010298,037890182,Stredná odborná škola,Stredná odborná škola,"Generála Viesta 6, Revúca","ss:4,zs:9,ss:3,ss:1,ss:2"
100010799,037890191,Stredná odborná škola,Stredná odborná škola,"Ulica J. A. Komenského 43, Želovce","ss:4,zs:9,ss:3,ss:1,ss:2"
100010121,037890221,Stredná odborná škola hotelových služieb a dopravy,SOŠ hotel. sl a dopravy,"Zvolenská cesta 83, Lučenec","ss:4,zs:9,ss:3,ss:1,ss:2,ss:5"
100009967,037891723,Základná škola s materskou školou,Základná škola s MŠ,Belina,"zs:9,zs:10"
100009588,037891839,Základná škola s materskou školou,Základná škola s MŠ,"Vlkanovská 68, Vlkanová","zs:9,zs:10"
100009552,037892509,Základná škola s materskou školou,Základná škola s MŠ,Priechod,"zs:9,zs:10"
100009543,037893009,Základná škola s materskou školou,Základná škola s MŠ,Podkonice,"zs:9,zs:10"
100010099,037894323,Cirkevná základná škola sv. Jána Bosca,Cirkevná základná škola,"T. G. Masaryka 9, Lučenec","zs:9,zs:10"
100009356,037896083,Základná škola,Základná škola,"Ružová 14, Banská Bystrica","zs:9,zs:10"
100010835,037896326,Základná škola,Základná škola,"Stredisková 5, Lieskovec","zs:9,zs:10"
100010854,037897039,Základná škola s materskou školou,Základná škola s MŠ,Sielnica,"zs:9,zs:10"
100010104,037898086,Základná škola s materskou školou,Základná škola s MŠ,"Ulica bratrícka 19, Lučenec","zs:9,zs:10"
100008070,037900862,Súkromná základná škola,Súkromná základná škola,"Východná 18B, Martin","zs:9,zs:10"
100007125,037900960,Základná škola,Základná škola,"Milošová u Prívary 477, Čadca","zs:9,zs:10"
100008918,037900978,Základná škola s materskou školou,Základná škola s MŠ,"Školská ulica 7, Konská","zs:9,zs:10"
100008356,037903098,Základná škola s materskou školou,Základná škola s MŠ,Vavrečka,"zs:9,zs:10"
100007035,037903802,Základná škola s materskou školou,Základná škola s MŠ,Hvozdnica,"zs:9,zs:10"
100009114,037904299,Cirkevná základná škola s materskou školou Dobrého pastiera,Cirkevná základná škola,"Gaštanová 53, Žilina","zs:9,zs:10"
100008705,037906208,Základná škola s materskou školou,Základná škola s MŠ,"Žarnovická 13, Turčianske Teplice","zs:9,zs:10"
100008859,037906399,Základná škola s materskou školou,Základná škola s MŠ,Divinka,"zs:9,zs:10"
100009205,037906542,Súkromná základná škola,Súkromná základná škola,"Oravská cesta, Žilina","zs:9,zs:10"
100007396,037908057,Súkromná stredná odborná škola podnikania,Súkromná SOŠ podnikania,"Bystrická cesta 5, Ružomberok","ss:4,zs:9,ss:3,ss:1,ss:2"
100008580,037908987,Súkromná základná škola,Súkromná základná škola,"Štiavnická cesta, Ružomberok","zs:9,zs:10"
100008235,037910159,Základná škola s materskou školou,Základná škola s MŠ,Lomná,"zs:9,zs:10"
100007178,037910400,Základná škola s materskou školou,Základná škola s MŠ,Klubina,"zs:9,zs:10"
100008950,037910418,Základná škola s materskou školou,Základná škola s MŠ,"Lietavská Svinná 105, Lietavská Svinná-Babkov","zs:9,zs:10"
100007703,037910485,Základná škola s materskou školou,Základná škola s MŠ,"J. D. Matejovie, Liptovský Hrádok","zs:9,zs:10"
100008620,037910493,Cirkevná základná škola s materskou školou sv. Matúša,Cirkevná ZŠ sv. Matúša,Švošov,"zs:9,zs:10"
100008893,037910761,Základná škola s materskou školou,Základná škola s MŠ,"Mládeže, Horný Hričov","zs:9,zs:10"
100004037,037913743,Základná škola s materskou školou,Základná škola s MŠ,Cigeľ,"zs:9,zs:10"
100004535,037914162,Základná škola s materskou školou,Základná škola s MŠ,Selec,"zs:9,zs:10"
100004542,037914359,Súkromná základná škola s materskou školou,Súkromná ZŠ s MŠ,Skalka nad Váhom,"zs:9,zs:10"
100003448,037914707,Základná škola s materskou školou,Základná škola s MŠ,Horná Poruba,"zs:9,zs:10"
100003467,037914782,Základná škola s materskou školou,Základná škola s MŠ,Košecké Podhradie,"zs:9,zs:10"
100003635,037914821,Základná škola s materskou školou,Základná škola s MŠ,Častkovce,"zs:9,zs:10"
100004050,037915380,Základná škola s materskou školou,Základná škola s MŠ,Diviacka Nová Ves,"zs:9,zs:10"
100004709,037918818,Základná škola s materskou školou,Základná škola s MŠ,Veľká Hradná,"zs:9,zs:10"
100003715,037918869,Bilingválne slovensko - španielske gymnázium,Bilingv.slov.špan.gymn.,"Štúrova ulica 31A, Nové Mesto nad Váhom",gym:5
100004340,037922386,Základná škola s materskou školou,Základná škola s MŠ,Dohňany,"zs:9,zs:10"
100003312,037922459,Stredná odborná škola strojnícka,Stredná odborná škola strojnícka,"Partizánska cesta 76, Bánovce nad Bebravou","ss:4,zs:9,ss:3,ss:1,ss:2"
100004681,037922467,Stredná priemyselná škola stavebná Emila Belluša,SPŠ stavebná E.B.,"Staničná 4, Trenčín","ss:4,zs:9,ss:3,ss:1,ss:2"
100004589,037922866,Súkromná stredná športová škola,Súkr.stredná športová škola,"Sídlisko SNP 6, Trenčianske Teplice","gym:4,gym:8,ss:4"
100000063,037925539,Súkromná základná škola s materskou školou pre žiakov a deti s autizmom,Súkr. ZŠ s MŠ,"Jozefská 6, Bratislava-Staré Mesto","zs:9,zs:10"
